"X","prediction","probability"
15690,0,0.280163705348969
15691,0,0.0200223922729492
15692,1,0.664222717285156
15693,0,0.0365229360759258
15694,0,0.132655128836632
15695,1,0.714430153369904
15696,0,0.0142068639397621
15697,0,0.45062267780304
15698,1,0.507370948791504
15699,0,0.06715327501297
15700,0,0.188662990927696
15701,0,0.00488539878278971
15702,0,0.0104290898889303
15703,1,0.662571847438812
15704,1,0.782073020935059
15705,0,0.00747330533340573
15706,0,0.00511489156633615
15707,0,0.0117631340399384
15708,1,0.835544288158417
15709,0,0.0767013281583786
15710,0,0.430367946624756
15711,0,0.125405892729759
15712,0,0.209412306547165
15713,0,0.0311059094965458
15714,0,0.374014556407928
15715,1,0.593880295753479
15716,0,0.275636553764343
15717,0,0.224471896886826
15718,0,0.191323578357697
15719,1,0.676552712917328
15720,0,0.0431945845484734
15721,0,0.0300157088786364
15722,0,0.00546855106949806
15723,1,0.75085836648941
15724,0,0.00492171663790941
15725,1,0.546322226524353
15726,1,0.837386310100555
15727,0,0.150201246142387
15728,0,0.0158030763268471
15729,0,0.00570174818858504
15730,0,0.0248756781220436
15731,1,0.562960743904114
15732,0,0.00496127037331462
15733,0,0.0653964430093765
15734,0,0.226214706897736
15735,0,0.00728307664394379
15736,0,0.0187696311622858
15737,1,0.623416125774384
15738,0,0.0404423959553242
15739,0,0.00348674459382892
15740,0,0.138232812285423
15741,0,0.0526134259998798
15742,0,0.244293823838234
15743,0,0.0528497658669949
15744,0,0.00589700043201447
15745,0,0.329329133033752
15746,0,0.272902965545654
15747,0,0.0630185604095459
15748,0,0.356251895427704
15749,0,0.038978286087513
15750,0,0.0770952850580215
15751,0,0.00910215545445681
15752,0,0.0708439126610756
15753,0,0.0407273285090923
15754,0,0.00529268104583025
15755,0,0.0115260202437639
15756,0,0.270732790231705
15757,0,0.0074982326477766
15758,0,0.0866135582327843
15759,0,0.011094837449491
15760,0,0.00543361064046621
15761,0,0.179260119795799
15762,0,0.00754538783803582
15763,0,0.255403846502304
15764,0,0.0303388722240925
15765,0,0.0147757902741432
15766,0,0.0547344610095024
15767,0,0.0336067453026772
15768,0,0.0873045325279236
15769,0,0.0646004900336266
15770,0,0.0981961041688919
15771,0,0.0517275333404541
15772,0,0.00573447253555059
15773,0,0.289375007152557
15774,0,0.166833862662315
15775,0,0.0589892007410526
15776,0,0.439176112413406
15777,0,0.00640003010630608
15778,0,0.0411609522998333
15779,0,0.0787184610962868
15780,0,0.0135926567018032
15781,0,0.0397510342299938
15782,0,0.190970122814178
15783,0,0.0106819085776806
15784,0,0.100326180458069
15785,0,0.0732847601175308
15786,0,0.12588307261467
15787,0,0.0447281673550606
15788,0,0.172094240784645
15789,1,0.722910225391388
15790,0,0.198091998696327
15791,0,0.0288607496768236
15792,0,0.147060111165047
15793,0,0.0651316419243813
15794,0,0.130085408687592
15795,0,0.161930620670319
15796,0,0.00569398934021592
15797,0,0.373824894428253
15798,0,0.070302277803421
15799,0,0.456119656562805
15800,0,0.0119305998086929
15801,0,0.0295697338879108
15802,0,0.0288589634001255
15803,0,0.00957493763417006
15804,0,0.0780641436576843
15805,0,0.190880164504051
15806,1,0.58258318901062
15807,0,0.155350059270859
15808,0,0.176162794232368
15809,0,0.0902533903717995
15810,0,0.0440813899040222
15811,0,0.0497867800295353
15812,0,0.251304864883423
15813,0,0.24982176721096
15814,0,0.18866990506649
15815,0,0.0571335293352604
15816,0,0.225658848881721
15817,0,0.0230179224163294
15818,0,0.00443894602358341
15819,1,0.720529794692993
15820,0,0.00664071040228009
15821,0,0.00754155311733484
15822,0,0.0165283307433128
15823,0,0.0722206309437752
15824,0,0.0240704491734505
15825,0,0.020402867347002
15826,0,0.0265511479228735
15827,0,0.0901579782366753
15828,0,0.351775377988815
15829,0,0.0146011598408222
15830,1,0.533549785614014
15831,0,0.0324594751000404
15832,0,0.461064130067825
15833,0,0.112792171537876
15834,1,0.629428625106812
15835,0,0.0730482712388039
15836,0,0.015248155221343
15837,0,0.199607223272324
15838,1,0.872767925262451
15839,0,0.373712301254272
15840,0,0.0130617646500468
15841,0,0.169471099972725
15842,0,0.00814890395849943
15843,0,0.0916014388203621
15844,0,0.0115308286622167
15845,1,0.523336887359619
15846,0,0.117979437112808
15847,0,0.00378809287212789
15848,0,0.0123146045953035
15849,0,0.0321641340851784
15850,0,0.110688947141171
15851,0,0.156321376562119
15852,0,0.19570155441761
15853,0,0.00806320458650589
15854,0,0.257644772529602
15855,0,0.100266449153423
15856,0,0.218842685222626
15857,0,0.0406240783631802
15858,0,0.389180570840836
15859,0,0.133955895900726
15860,0,0.00898035615682602
15861,0,0.00677414517849684
15862,0,0.00428894301876426
15863,0,0.105818390846252
15864,0,0.0110980719327927
15865,0,0.0627122223377228
15866,0,0.00825102441012859
15867,0,0.00744587741792202
15868,0,0.0305893924087286
15869,0,0.0239351559430361
15870,0,0.134302824735641
15871,0,0.459897428750992
15872,1,0.622771739959717
15873,0,0.254543215036392
15874,0,0.110021747648716
15875,0,0.334360212087631
15876,0,0.0256655551493168
15877,0,0.0233234129846096
15878,0,0.289768815040588
15879,0,0.198272198438644
15880,0,0.100413233041763
15881,0,0.0564883276820183
15882,0,0.201532810926437
15883,1,0.559809148311615
15884,0,0.012932806275785
15885,0,0.0981880277395248
15886,0,0.21296201646328
15887,0,0.018703805282712
15888,0,0.289410591125488
15889,0,0.478515923023224
15890,0,0.0658711865544319
15891,0,0.308607429265976
15892,0,0.0734008625149727
15893,1,0.669984996318817
15894,0,0.0255334507673979
15895,0,0.0356895253062248
15896,0,0.0439856424927711
15897,0,0.213575929403305
15898,1,0.771564483642578
15899,0,0.0645374953746796
15900,0,0.084242545068264
15901,0,0.193447127938271
15902,0,0.374272674322128
15903,0,0.263219505548477
15904,0,0.00599951390177011
15905,0,0.0706383138895035
15906,0,0.416818529367447
15907,0,0.00455611804500222
15908,0,0.322431623935699
15909,0,0.0190485026687384
15910,0,0.0603555180132389
15911,1,0.592582821846008
15912,0,0.0488091744482517
15913,0,0.00853141862899065
15914,0,0.025123355910182
15915,0,0.0371777936816216
15916,0,0.014971362426877
15917,0,0.0109689151868224
15918,0,0.0646042078733444
15919,0,0.478625237941742
15920,0,0.488371610641479
15921,0,0.264174520969391
15922,0,0.0112279737368226
15923,0,0.0122491884976625
15924,1,0.627666175365448
15925,0,0.0235577002167702
15926,0,0.0836586132645607
15927,0,0.198493018746376
15928,0,0.442282974720001
15929,0,0.296457231044769
15930,0,0.0749021992087364
15931,0,0.0146469017490745
15932,0,0.287288278341293
15933,0,0.247166335582733
15934,0,0.128447040915489
15935,0,0.021260779350996
15936,0,0.0447001904249191
15937,1,0.654525876045227
15938,0,0.137283220887184
15939,0,0.00339533248916268
15940,1,0.518954753875732
15941,0,0.00689897499978542
15942,0,0.0677954405546188
15943,0,0.0191823486238718
15944,0,0.0161608997732401
15945,0,0.016490401700139
15946,0,0.0362285301089287
15947,0,0.083132192492485
15948,0,0.0585475116968155
15949,0,0.0607223212718964
15950,0,0.00812206510454416
15951,1,0.578973233699799
15952,0,0.0358484350144863
15953,0,0.0640629306435585
15954,0,0.23058670759201
15955,0,0.126075804233551
15956,0,0.020259153097868
15957,1,0.554874420166016
15958,0,0.0131146842613816
15959,0,0.042287603020668
15960,0,0.0383598506450653
15961,0,0.0827060416340828
15962,0,0.0128513220697641
15963,0,0.0522487498819828
15964,0,0.00907244253903627
15965,0,0.367893487215042
15966,0,0.0252547767013311
15967,0,0.019154854118824
15968,0,0.0174902323633432
15969,0,0.0103961750864983
15970,0,0.209231838583946
15971,0,0.00614735530689359
15972,0,0.145887032151222
15973,0,0.0978995934128761
15974,0,0.0441829785704613
15975,1,0.506448149681091
15976,1,0.579985618591309
15977,0,0.0371169783174992
15978,0,0.0101474337279797
15979,0,0.00992106273770332
15980,0,0.0237294603139162
15981,0,0.0237031821161509
15982,0,0.0458293221890926
15983,0,0.0135013749822974
15984,0,0.0109018189832568
15985,0,0.265279114246368
15986,0,0.486587226390839
15987,0,0.230719938874245
15988,0,0.234514817595482
15989,0,0.045026857405901
15990,0,0.0628669932484627
15991,0,0.35540047287941
15992,0,0.0959988832473755
15993,0,0.240985915064812
15994,0,0.21534651517868
15995,0,0.0195075254887342
15996,0,0.00849706958979368
15997,0,0.0806490704417229
15998,0,0.192463040351868
15999,0,0.235193178057671
16000,1,0.506330132484436
16001,0,0.201635718345642
16002,0,0.0268906466662884
16003,0,0.167858257889748
16004,0,0.129792854189873
16005,0,0.128855839371681
16006,1,0.867244780063629
16007,1,0.798831582069397
16008,0,0.380686551332474
16009,0,0.147047802805901
16010,1,0.541609466075897
16011,0,0.0320604629814625
16012,0,0.00695098377764225
16013,0,0.484134614467621
16014,0,0.426485747098923
16015,0,0.0757168009877205
16016,0,0.438066095113754
16017,0,0.100636027753353
16018,0,0.372048556804657
16019,0,0.491078794002533
16020,0,0.0270382054150105
16021,0,0.0332545153796673
16022,0,0.051355879753828
16023,0,0.304960459470749
16024,1,0.74540501832962
16025,0,0.00944032426923513
16026,0,0.120864205062389
16027,1,0.67684668302536
16028,0,0.12813113629818
16029,1,0.649227023124695
16030,0,0.0162516422569752
16031,0,0.303009152412415
16032,0,0.0423439890146255
16033,0,0.0097147086635232
16034,0,0.256656795740128
16035,0,0.427824169397354
16036,0,0.0460710525512695
16037,0,0.342251509428024
16038,0,0.0953919440507889
16039,0,0.00497876293957233
16040,1,0.684567153453827
16041,0,0.120660796761513
16042,0,0.00486794160678983
16043,0,0.344540327787399
16044,0,0.0700321272015572
16045,0,0.0273079890757799
16046,0,0.016591303050518
16047,0,0.0271103531122208
16048,0,0.0780815333127975
16049,0,0.33554470539093
16050,1,0.55462509393692
16051,0,0.0045977202244103
16052,0,0.300553351640701
16053,0,0.0267624631524086
16054,0,0.142571523785591
16055,0,0.487511307001114
16056,0,0.189622193574905
16057,0,0.387533813714981
16058,0,0.0625487416982651
16059,0,0.225158557295799
16060,0,0.39859527349472
16061,0,0.0332545153796673
16062,0,0.0240174233913422
16063,0,0.00549119338393211
16064,0,0.214647009968758
16065,0,0.00385115202516317
16066,0,0.00930431485176086
16067,1,0.676174163818359
16068,0,0.0390273183584213
16069,0,0.0990932658314705
16070,0,0.148751109838486
16071,0,0.0136479297652841
16072,0,0.00555521994829178
16073,0,0.0553933419287205
16074,0,0.208836495876312
16075,0,0.445140838623047
16076,0,0.489847093820572
16077,0,0.131505146622658
16078,0,0.0531838946044445
16079,0,0.0769177749752998
16080,0,0.081470750272274
16081,0,0.0101088788360357
16082,0,0.0314537920057774
16083,0,0.0397709235548973
16084,1,0.528185904026031
16085,0,0.0284360330551863
16086,0,0.410453706979752
16087,0,0.0338848941028118
16088,0,0.0667343288660049
16089,0,0.29767906665802
16090,0,0.0101027972996235
16091,1,0.582254350185394
16092,0,0.163354888558388
16093,0,0.180872946977615
16094,0,0.0120260380208492
16095,0,0.124526336789131
16096,0,0.0200442746281624
16097,0,0.015243704430759
16098,0,0.186371147632599
16099,0,0.0775959119200706
16100,0,0.0320724211633205
16101,0,0.227441340684891
16102,0,0.0244631879031658
16103,0,0.0613834634423256
16104,0,0.380303889513016
16105,0,0.227276682853699
16106,0,0.012922297231853
16107,0,0.0141822164878249
16108,0,0.438794016838074
16109,0,0.0207179058343172
16110,1,0.528331756591797
16111,0,0.149411872029305
16112,0,0.071129098534584
16113,0,0.0579625926911831
16114,0,0.0637783631682396
16115,0,0.315000921487808
16116,0,0.00669876579195261
16117,1,0.514926970005035
16118,0,0.197086602449417
16119,0,0.0418655201792717
16120,0,0.148098602890968
16121,0,0.0162096153944731
16122,0,0.0529598407447338
16123,0,0.123010940849781
16124,0,0.0414532460272312
16125,0,0.0578669458627701
16126,0,0.0198899880051613
16127,0,0.132008075714111
16128,0,0.0100865671411157
16129,0,0.0852953419089317
16130,1,0.779285252094269
16131,0,0.00516714528203011
16132,0,0.161000996828079
16133,0,0.107312336564064
16134,0,0.0061508403159678
16135,0,0.0655988156795502
16136,0,0.024697819724679
16137,0,0.26891952753067
16138,0,0.019055213779211
16139,0,0.00564950564876199
16140,0,0.0221678391098976
16141,0,0.423640966415405
16142,1,0.68752920627594
16143,1,0.634802162647247
16144,0,0.028800206258893
16145,1,0.560069739818573
16146,0,0.0627595186233521
16147,0,0.0100264502689242
16148,1,0.546506702899933
16149,0,0.0285950433462858
16150,0,0.0488750338554382
16151,1,0.857341408729553
16152,1,0.576653957366943
16153,0,0.250845968723297
16154,0,0.261125445365906
16155,0,0.00509351957589388
16156,0,0.015131076797843
16157,0,0.345725119113922
16158,0,0.00454447837546468
16159,0,0.0853131264448166
16160,0,0.0642959251999855
16161,0,0.118789158761501
16162,0,0.203623965382576
16163,0,0.0474967733025551
16164,0,0.0165314860641956
16165,0,0.00726187694817781
16166,0,0.0785840302705765
16167,1,0.523948609828949
16168,0,0.115646667778492
16169,0,0.0363896898925304
16170,0,0.15000008046627
16171,1,0.72758275270462
16172,0,0.12417509406805
16173,0,0.0217772144824266
16174,1,0.613783359527588
16175,0,0.408815026283264
16176,0,0.00908668618649244
16177,0,0.430114477872849
16178,1,0.564414381980896
16179,0,0.126704141497612
16180,0,0.00880763679742813
16181,1,0.505190908908844
16182,0,0.0159758143126965
16183,0,0.0207594018429518
16184,0,0.175213247537613
16185,0,0.0558389164507389
16186,0,0.201751619577408
16187,0,0.334787100553513
16188,0,0.33905827999115
16189,0,0.322370290756226
16190,0,0.375791698694229
16191,0,0.021191842854023
16192,0,0.152238041162491
16193,0,0.030675545334816
16194,0,0.0721427947282791
16195,0,0.174196988344193
16196,1,0.563177824020386
16197,0,0.00803780928254128
16198,0,0.014565889723599
16199,0,0.00856892205774784
16200,0,0.265481680631638
16201,0,0.0107657564803958
16202,0,0.0871825516223907
16203,0,0.0729141682386398
16204,0,0.254236847162247
16205,0,0.156936421990395
16206,0,0.106924958527088
16207,0,0.268550753593445
16208,0,0.00912480149418116
16209,0,0.11191413551569
16210,0,0.447150319814682
16211,0,0.133252888917923
16212,0,0.00990079343318939
16213,0,0.498362094163895
16214,0,0.00479326536878943
16215,0,0.00690408935770392
16216,0,0.0113145755603909
16217,0,0.0698491111397743
16218,0,0.237383365631104
16219,0,0.272793114185333
16220,0,0.0302973426878452
16221,0,0.34741273522377
16222,1,0.613693535327911
16223,0,0.285650014877319
16224,0,0.0193209890276194
16225,1,0.85210132598877
16226,0,0.416174858808517
16227,0,0.157480910420418
16228,0,0.0221534855663776
16229,0,0.0123884445056319
16230,1,0.843066275119781
16231,0,0.0188733506947756
16232,0,0.0141327604651451
16233,0,0.0201844125986099
16234,0,0.0683484524488449
16235,0,0.00760727003216743
16236,0,0.033322811126709
16237,0,0.0246527567505836
16238,0,0.244035065174103
16239,1,0.802288711071014
16240,0,0.0992459207773209
16241,0,0.0149615975096822
16242,0,0.00756507366895676
16243,1,0.552775859832764
16244,0,0.0118112163618207
16245,0,0.00670868810266256
16246,0,0.0677429959177971
16247,0,0.1263297945261
16248,0,0.017675070092082
16249,0,0.0392867550253868
16250,0,0.019187655299902
16251,0,0.0239972230046988
16252,0,0.00774251064285636
16253,1,0.596514165401459
16254,0,0.134028881788254
16255,0,0.480913907289505
16256,0,0.0376336760818958
16257,0,0.0441008917987347
16258,1,0.764829576015472
16259,0,0.0155517850071192
16260,1,0.522954761981964
16261,0,0.0991224721074104
16262,0,0.00638824235647917
16263,0,0.354394793510437
16264,0,0.253792196512222
16265,0,0.0169774610549212
16266,0,0.0311662349849939
16267,0,0.0717923119664192
16268,0,0.0468791387975216
16269,0,0.0041546868160367
16270,0,0.167892560362816
16271,0,0.0648979693651199
16272,0,0.013249509036541
16273,0,0.0224703159183264
16274,0,0.00920692551881075
16275,0,0.0230314377695322
16276,0,0.172991752624512
16277,0,0.0236253272742033
16278,0,0.347590237855911
16279,0,0.0144661897793412
16280,0,0.10035752505064
16281,0,0.392202734947205
16282,0,0.313311547040939
16283,0,0.0330793522298336
16284,0,0.0278165619820356
16285,0,0.164739593863487
16286,0,0.022270979359746
16287,0,0.0823311135172844
16288,0,0.0956837236881256
16289,0,0.241490334272385
16290,1,0.526831805706024
16291,0,0.0165688171982765
16292,0,0.487120240926743
16293,0,0.420141100883484
16294,0,0.0338232629001141
16295,0,0.0164442881941795
16296,0,0.473210692405701
16297,0,0.019055213779211
16298,0,0.0641950890421867
16299,0,0.00599654018878937
16300,1,0.594174444675446
16301,1,0.586022198200226
16302,0,0.00664134556427598
16303,0,0.151912093162537
16304,0,0.0941590368747711
16305,0,0.432539910078049
16306,0,0.0590229630470276
16307,0,0.0157042983919382
16308,0,0.0238635037094355
16309,1,0.637952089309692
16310,0,0.0206650830805302
16311,0,0.0370343886315823
16312,0,0.147603154182434
16313,0,0.00818428676575422
16314,0,0.0383660085499287
16315,0,0.261170119047165
16316,0,0.491810739040375
16317,0,0.00930189341306686
16318,1,0.801729261875153
16319,1,0.776536822319031
16320,0,0.00582073209807277
16321,1,0.547999024391174
16322,0,0.178060322999954
16323,0,0.00673537794500589
16324,1,0.7015700340271
16325,0,0.0424803085625172
16326,0,0.0996118783950806
16327,0,0.491160333156586
16328,0,0.00877343025058508
16329,0,0.00520306313410401
16330,0,0.0937085300683975
16331,1,0.63807600736618
16332,0,0.158468157052994
16333,0,0.155484110116959
16334,0,0.0243614334613085
16335,1,0.558290183544159
16336,0,0.249212488532066
16337,0,0.164538398385048
16338,1,0.716527760028839
16339,0,0.150075644254684
16340,0,0.108470268547535
16341,0,0.207068979740143
16342,0,0.0157374273985624
16343,0,0.0564599260687828
16344,0,0.287140905857086
16345,0,0.0727541446685791
16346,1,0.632828176021576
16347,0,0.0126344272866845
16348,0,0.0283516012132168
16349,0,0.0122367152944207
16350,0,0.00633455626666546
16351,0,0.00487048318609595
16352,0,0.00792230945080519
16353,0,0.0254673901945353
16354,0,0.0414221249520779
16355,1,0.610909461975098
16356,0,0.314199715852737
16357,0,0.100647643208504
16358,0,0.392987281084061
16359,0,0.248352080583572
16360,1,0.573869168758392
16361,1,0.530345320701599
16362,0,0.00936176534742117
16363,1,0.607313811779022
16364,0,0.280120491981506
16365,0,0.00497591495513916
16366,0,0.0345983169972897
16367,0,0.0518017187714577
16368,0,0.0122934831306338
16369,0,0.310932844877243
16370,0,0.0114126726984978
16371,0,0.025888929143548
16372,1,0.533158481121063
16373,1,0.653874278068542
16374,1,0.686982095241547
16375,0,0.0111646885052323
16376,0,0.0159098170697689
16377,0,0.225236907601357
16378,0,0.0243925284594297
16379,0,0.0313594192266464
16380,0,0.0050947810523212
16381,0,0.235852971673012
16382,0,0.0741317868232727
16383,0,0.00914731621742249
16384,0,0.349228948354721
16385,0,0.0619619712233543
16386,0,0.00742600718513131
16387,0,0.0102730952203274
16388,0,0.00990478601306677
16389,0,0.00586998928338289
16390,1,0.509388267993927
16391,1,0.525312900543213
16392,0,0.0150018911808729
16393,1,0.689200282096863
16394,0,0.00426417915150523
16395,0,0.300141960382462
16396,0,0.00953090004622936
16397,0,0.00572285894304514
16398,0,0.480019837617874
16399,0,0.0488941855728626
16400,1,0.543139278888702
16401,0,0.0674445554614067
16402,0,0.0304256584495306
16403,0,0.0155456615611911
16404,0,0.0644076243042946
16405,0,0.00685893930494785
16406,0,0.00634836871176958
16407,0,0.386608719825745
16408,0,0.0040148557163775
16409,0,0.0670426264405251
16410,0,0.0689907744526863
16411,0,0.0537566989660263
16412,0,0.0290792919695377
16413,0,0.17560176551342
16414,0,0.036763422191143
16415,0,0.0209374614059925
16416,0,0.315899580717087
16417,0,0.0175652857869864
16418,0,0.0199536141008139
16419,1,0.704389810562134
16420,0,0.480044782161713
16421,0,0.0293387472629547
16422,0,0.0979719832539558
16423,0,0.0191846005618572
16424,0,0.304462224245071
16425,0,0.00749573111534119
16426,0,0.0184965115040541
16427,0,0.0160572025924921
16428,0,0.0049750697799027
16429,0,0.434292405843735
16430,0,0.322052299976349
16431,1,0.508619010448456
16432,0,0.0307326018810272
16433,0,0.161171585321426
16434,0,0.0590644218027592
16435,0,0.00538636837154627
16436,0,0.00669747451320291
16437,0,0.227540045976639
16438,0,0.408210217952728
16439,0,0.131822973489761
16440,0,0.105748988687992
16441,0,0.410900264978409
16442,0,0.072952575981617
16443,0,0.472273021936417
16444,0,0.278009057044983
16445,0,0.130081668496132
16446,0,0.0642102584242821
16447,0,0.119740180671215
16448,0,0.00508446618914604
16449,0,0.058466587215662
16450,0,0.0274724289774895
16451,0,0.0149140544235706
16452,0,0.0455481708049774
16453,0,0.164986059069633
16454,0,0.0211465209722519
16455,0,0.0500077940523624
16456,0,0.00750346528366208
16457,0,0.484616070985794
16458,0,0.210219517350197
16459,0,0.203696504235268
16460,1,0.900317370891571
16461,0,0.397993445396423
16462,0,0.00926816184073687
16463,0,0.32106015086174
16464,0,0.0243134330958128
16465,0,0.0503178276121616
16466,1,0.62115603685379
16467,1,0.513246476650238
16468,1,0.650976717472076
16469,0,0.0202877894043922
16470,1,0.620696365833282
16471,0,0.00792419910430908
16472,0,0.27914234995842
16473,0,0.118827104568481
16474,0,0.0913173854351044
16475,0,0.0121950404718518
16476,1,0.607008874416351
16477,0,0.188601568341255
16478,0,0.186537235975266
16479,0,0.041342705488205
16480,0,0.0984963476657867
16481,0,0.0237297136336565
16482,0,0.0369677506387234
16483,0,0.347464740276337
16484,0,0.43986839056015
16485,0,0.00805069319903851
16486,0,0.137548267841339
16487,1,0.636243879795074
16488,0,0.0405479706823826
16489,0,0.00786933209747076
16490,0,0.113771557807922
16491,0,0.00736032659187913
16492,0,0.0132851535454392
16493,0,0.0499637201428413
16494,0,0.286623775959015
16495,0,0.0393746867775917
16496,0,0.0157519783824682
16497,0,0.00665031094104052
16498,0,0.148010462522507
16499,1,0.924064636230469
16500,0,0.0115815764293075
16501,0,0.00791118666529655
16502,0,0.364457428455353
16503,0,0.0963809862732887
16504,0,0.0655514076352119
16505,0,0.104920089244843
16506,0,0.112523078918457
16507,1,0.561135649681091
16508,0,0.0643860176205635
16509,0,0.0876438021659851
16510,0,0.0154759995639324
16511,0,0.073109544813633
16512,0,0.0449487417936325
16513,0,0.0320846885442734
16514,0,0.0481780804693699
16515,0,0.00674494449049234
16516,0,0.290154933929443
16517,1,0.730416595935822
16518,0,0.2932069003582
16519,0,0.419653326272964
16520,1,0.740900099277496
16521,0,0.355916231870651
16522,0,0.109379217028618
16523,0,0.0631616115570068
16524,0,0.0288000665605068
16525,0,0.246347233653069
16526,0,0.467941224575043
16527,0,0.463366985321045
16528,0,0.293999463319778
16529,0,0.0670025944709778
